
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 x q[12]
Gate(14609)	 t q[11]
Gate(14610)	cx q[10], q[5]
Gate(14611)	cx q[11], q[10]
Gate(14612)	cx q[5], q[11]
Gate(14613)	tdg q[10]
Gate(14614)	cx q[5], q[10]
Gate(14615)	tdg q[5]
Gate(14616)	tdg q[10]
Gate(14617)	 t q[11]
Gate(14618)	cx q[11], q[10]
Gate(14619)	cx q[5], q[11]
Gate(14620)	cx q[10], q[5]
Gate(14621)	 h q[11]
Gate(14622)	 h q[10]
Gate(14623)	 t q[6]
Gate(14624)	 t q[9]
Gate(14625)	 t q[10]
Gate(14626)	cx q[9], q[6]
Gate(14627)	cx q[10], q[9]
Gate(14628)	cx q[6], q[10]
Gate(14629)	tdg q[9]
Gate(14630)	cx q[6], q[9]
Gate(14631)	tdg q[6]
Gate(14632)	tdg q[9]
Gate(14633)	 t q[10]
Gate(14634)	cx q[10], q[9]
Gate(14635)	cx q[6], q[10]
Gate(14636)	cx q[9], q[6]
Gate(14637)	 h q[10]
Gate(14638)	 h q[9]
Gate(14639)	 t q[8]
Gate(14640)	 t q[7]
Gate(14641)	 t q[9]
Gate(14642)	cx q[7], q[8]
Gate(14643)	cx q[9], q[7]
Gate(14644)	cx q[8], q[9]
Gate(14645)	tdg q[7]
Gate(14646)	cx q[8], q[7]
Gate(14647)	tdg q[8]
Gate(14648)	tdg q[7]
Gate(14649)	 t q[9]
Gate(14650)	cx q[9], q[7]
Gate(14651)	cx q[8], q[9]
Gate(14652)	cx q[7], q[8]
Gate(14653)	 h q[9]
Gate(14654)	 h q[10]
Gate(14655)	 t q[6]
Gate(14656)	 t q[9]
Gate(14657)	 t q[10]
Gate(14658)	cx q[9], q[6]
Gate(14659)	cx q[10], q[9]
Gate(14660)	cx q[6], q[10]
Gate(14661)	tdg q[9]
Gate(14662)	cx q[6], q[9]
Gate(14663)	tdg q[6]
Gate(14664)	tdg q[9]
Gate(14665)	 t q[10]
Gate(14666)	cx q[10], q[9]
Gate(14667)	cx q[6], q[10]
Gate(14668)	cx q[9], q[6]
Gate(14669)	 h q[10]
Gate(14670)	 h q[11]
Gate(14671)	 t q[5]
Gate(14672)	 t q[10]
Gate(14673)	 t q[11]
Gate(14674)	cx q[10], q[5]
Gate(14675)	cx q[11], q[10]
Gate(14676)	cx q[5], q[11]
Gate(14677)	tdg q[10]
Gate(14678)	cx q[5], q[10]
Gate(14679)	tdg q[5]
Gate(14680)	tdg q[10]
Gate(14681)	 t q[11]
Gate(14682)	cx q[11], q[10]
Gate(14683)	cx q[5], q[11]
Gate(14684)	cx q[10], q[5]
Gate(14685)	 h q[11]
Gate(14686)	 h q[12]
Gate(14687)	 t q[4]
Gate(14688)	 t q[11]
Gate(14689)	 t q[12]
Gate(14690)	cx q[11], q[4]
Gate(14691)	cx q[12], q[11]
Gate(14692)	cx q[4], q[12]
Gate(14693)	tdg q[11]
Gate(14694)	cx q[4], q[11]
Gate(14695)	tdg q[4]
Gate(14696)	tdg q[11]
Gate(14697)	 t q[12]
Gate(14698)	cx q[12], q[11]
Gate(14699)	cx q[4], q[12]
Gate(14700)	cx q[11], q[4]
Gate(14701)	 h q[12]
Gate(14702)	 h q[13]
Gate(14703)	 t q[2]
Gate(14704)	 t q[12]
Gate(14705)	 t q[13]
Gate(14706)	cx q[12], q[2]
Gate(14707)	cx q[13], q[12]
Gate(14708)	cx q[2], q[13]
Gate(14709)	tdg q[12]
Gate(14710)	cx q[2], q[12]
Gate(14711)	tdg q[2]
Gate(14712)	tdg q[12]
Gate(14713)	 t q[13]
Gate(14714)	cx q[13], q[12]
Gate(14715)	cx q[2], q[13]
Gate(14716)	cx q[12], q[2]
Gate(14717)	 h q[13]
Gate(14718)	 h q[14]
Gate(14719)	 t q[1]
Gate(14720)	 t q[13]
Gate(14721)	 t q[14]
Gate(14722)	cx q[13], q[1]
Gate(14723)	cx q[14], q[13]
Gate(14724)	cx q[1], q[14]
Gate(14725)	tdg q[13]
Gate(14726)	cx q[1], q[13]
Gate(14727)	tdg q[1]
Gate(14728)	tdg q[13]
Gate(14729)	 t q[14]
Gate(14730)	cx q[14], q[13]
Gate(14731)	cx q[1], q[14]
Gate(14732)	cx q[13], q[1]
Gate(14733)	 h q[14]
Gate(14734)	 h q[3]
Gate(14735)	 t q[9]
Gate(14736)	 t q[8]
Gate(14737)	 t q[3]
Gate(14738)	cx q[8], q[9]
Gate(14739)	cx q[3], q[8]
Gate(14740)	cx q[9], q[3]
Gate(14741)	tdg q[8]
Gate(14742)	cx q[9], q[8]
Gate(14743)	tdg q[9]
Gate(14744)	tdg q[8]
Gate(14745)	 t q[3]
Gate(14746)	cx q[3], q[8]
Gate(14747)	cx q[9], q[3]
Gate(14748)	cx q[8], q[9]
Gate(14749)	 h q[3]
Gate(14750)	 h q[8]
Gate(14751)	 t q[10]
Gate(14752)	 t q[7]
Gate(14753)	 t q[8]
Gate(14754)	cx q[7], q[10]
Gate(14755)	cx q[8], q[7]
Gate(14756)	cx q[10], q[8]
Gate(14757)	tdg q[7]
Gate(14758)	cx q[10], q[7]
Gate(14759)	tdg q[10]
Gate(14760)	tdg q[7]
Gate(14761)	 t q[8]
Gate(14762)	cx q[8], q[7]
Gate(14763)	cx q[10], q[8]
Gate(14764)	cx q[7], q[10]
Gate(14765)	 h q[8]
Gate(14766)	 h q[7]
Gate(14767)	 t q[11]
Gate(14768)	 t q[6]
Gate(14769)	 t q[7]
Gate(14770)	cx q[6], q[11]
Gate(14771)	cx q[7], q[6]
Gate(14772)	cx q[11], q[7]
Gate(14773)	tdg q[6]
Gate(14774)	cx q[11], q[6]
Gate(14775)	tdg q[11]
Gate(14776)	tdg q[6]
Gate(14777)	 t q[7]
Gate(14778)	cx q[7], q[6]
Gate(14779)	cx q[11], q[7]
Gate(14780)	cx q[6], q[11]
Gate(14781)	 h q[7]
Gate(14782)	 h q[6]
Gate(14783)	 t q[12]
Gate(14784)	 t q[5]
Gate(14785)	 t q[6]
Gate(14786)	cx q[5], q[12]
Gate(14787)	cx q[6], q[5]
Gate(14788)	cx q[12], q[6]
Gate(14789)	tdg q[5]
Gate(14790)	cx q[12], q[5]
Gate(14791)	tdg q[12]
Gate(14792)	tdg q[5]
Gate(14793)	 t q[6]
Gate(14794)	cx q[6], q[5]
Gate(14795)	cx q[12], q[6]
Gate(14796)	cx q[5], q[12]
Gate(14797)	 h q[6]
Gate(14798)	 h q[5]
Gate(14799)	 t q[14]
Gate(14800)	 t q[13]
Gate(14801)	 t q[5]
Gate(14802)	cx q[13], q[14]
Gate(14803)	cx q[5], q[13]
Gate(14804)	cx q[14], q[5]
Gate(14805)	tdg q[13]
Gate(14806)	cx q[14], q[13]
Gate(14807)	tdg q[14]
Gate(14808)	tdg q[13]
Gate(14809)	 t q[5]
Gate(14810)	cx q[5], q[13]
Gate(14811)	cx q[14], q[5]
Gate(14812)	cx q[13], q[14]
Gate(14813)	 h q[5]
Gate(14814)	 h q[6]
Gate(14815)	 t q[12]
Gate(14816)	 t q[5]
Gate(14817)	 t q[6]
Gate(14818)	cx q[5], q[12]
Gate(14819)	cx q[6], q[5]
Gate(14820)	cx q[12], q[6]
Gate(14821)	tdg q[5]
Gate(14822)	cx q[12], q[5]
Gate(14823)	tdg q[12]
Gate(14824)	tdg q[5]
Gate(14825)	 t q[6]
Gate(14826)	cx q[6], q[5]
Gate(14827)	cx q[12], q[6]
Gate(14828)	cx q[5], q[12]
Gate(14829)	 h q[6]
Gate(14830)	 h q[7]
Gate(14831)	 t q[11]
Gate(14832)	 t q[6]
Gate(14833)	 t q[7]
Gate(14834)	cx q[6], q[11]
Gate(14835)	cx q[7], q[6]
Gate(14836)	cx q[11], q[7]
Gate(14837)	tdg q[6]
Gate(14838)	cx q[11], q[6]
Gate(14839)	tdg q[11]
Gate(14840)	tdg q[6]
Gate(14841)	 t q[7]
Gate(14842)	cx q[7], q[6]
Gate(14843)	cx q[11], q[7]
Gate(14844)	cx q[6], q[11]
Gate(14845)	 h q[7]
Gate(14846)	 h q[8]
Gate(14847)	 t q[10]
Gate(14848)	 t q[7]
Gate(14849)	 t q[8]
Gate(14850)	cx q[7], q[10]
Gate(14851)	cx q[8], q[7]
Gate(14852)	cx q[10], q[8]
Gate(14853)	tdg q[7]
Gate(14854)	cx q[10], q[7]
Gate(14855)	tdg q[10]
Gate(14856)	tdg q[7]
Gate(14857)	 t q[8]
Gate(14858)	cx q[8], q[7]
Gate(14859)	cx q[10], q[8]
Gate(14860)	cx q[7], q[10]
Gate(14861)	 h q[8]
Gate(14862)	 h q[3]
Gate(14863)	 t q[9]
Gate(14864)	 t q[8]
Gate(14865)	 t q[3]
Gate(14866)	cx q[8], q[9]
Gate(14867)	cx q[3], q[8]
Gate(14868)	cx q[9], q[3]
Gate(14869)	tdg q[8]
Gate(14870)	cx q[9], q[8]
Gate(14871)	tdg q[9]
Gate(14872)	tdg q[8]
Gate(14873)	 t q[3]
Gate(14874)	cx q[3], q[8]
Gate(14875)	cx q[9], q[3]
Gate(14876)	cx q[8], q[9]
Gate(14877)	 h q[3]
Gate(14878)	 h q[8]
Gate(14879)	 t q[10]
Gate(14880)	 t q[7]
Gate(14881)	 t q[8]
Gate(14882)	cx q[7], q[10]
Gate(14883)	cx q[8], q[7]
Gate(14884)	cx q[10], q[8]
Gate(14885)	tdg q[7]
Gate(14886)	cx q[10], q[7]
Gate(14887)	tdg q[10]
Gate(14888)	tdg q[7]
Gate(14889)	 t q[8]
Gate(14890)	cx q[8], q[7]
Gate(14891)	cx q[10], q[8]
Gate(14892)	cx q[7], q[10]
Gate(14893)	 h q[8]
Gate(14894)	 h q[7]
Gate(14895)	 t q[11]
Gate(14896)	 t q[6]
Gate(14897)	 t q[7]
Gate(14898)	cx q[6], q[11]
Gate(14899)	cx q[7], q[6]
Gate(14900)	cx q[11], q[7]
Gate(14901)	tdg q[6]
Gate(14902)	cx q[11], q[6]
Gate(14903)	tdg q[11]
Gate(14904)	tdg q[6]
Gate(14905)	 t q[7]
Gate(14906)	cx q[7], q[6]
Gate(14907)	cx q[11], q[7]
Gate(14908)	cx q[6], q[11]
Gate(14909)	 h q[7]
Gate(14910)	 h q[6]
Gate(14911)	 t q[12]
Gate(14912)	 t q[5]
Gate(14913)	 t q[6]
Gate(14914)	cx q[5], q[12]
Gate(14915)	cx q[6], q[5]
Gate(14916)	cx q[12], q[6]
Gate(14917)	tdg q[5]
Gate(14918)	cx q[12], q[5]
Gate(14919)	tdg q[12]
Gate(14920)	tdg q[5]
Gate(14921)	 t q[6]
Gate(14922)	cx q[6], q[5]
Gate(14923)	cx q[12], q[6]
Gate(14924)	cx q[5], q[12]
Gate(14925)	 h q[6]
Gate(14926)	 h q[5]
Gate(14927)	 t q[14]
Gate(14928)	 t q[13]
Gate(14929)	 t q[5]
Gate(14930)	cx q[13], q[14]
Gate(14931)	cx q[5], q[13]
Gate(14932)	cx q[14], q[5]
Gate(14933)	tdg q[13]
Gate(14934)	cx q[14], q[13]
Gate(14935)	tdg q[14]
Gate(14936)	tdg q[13]
Gate(14937)	 t q[5]
Gate(14938)	cx q[5], q[13]
Gate(14939)	cx q[14], q[5]
Gate(14940)	cx q[13], q[14]
Gate(14941)	 h q[5]
Gate(14942)	 h q[6]
Gate(14943)	 t q[12]
Gate(14944)	 t q[5]
Gate(14945)	 t q[6]
Gate(14946)	cx q[5], q[12]
Gate(14947)	cx q[6], q[5]
Gate(14948)	cx q[12], q[6]
Gate(14949)	tdg q[5]
Gate(14950)	cx q[12], q[5]
Gate(14951)	tdg q[12]
Gate(14952)	tdg q[5]
Gate(14953)	 t q[6]
Gate(14954)	cx q[6], q[5]
Gate(14955)	cx q[12], q[6]
Gate(14956)	cx q[5], q[12]
Gate(14957)	 h q[6]
Gate(14958)	 h q[7]
Gate(14959)	 t q[11]
Gate(14960)	 t q[6]
Gate(14961)	 t q[7]
Gate(14962)	cx q[6], q[11]
Gate(14963)	cx q[7], q[6]
Gate(14964)	cx q[11], q[7]
Gate(14965)	tdg q[6]
Gate(14966)	cx q[11], q[6]
Gate(14967)	tdg q[11]
Gate(14968)	tdg q[6]
Gate(14969)	 t q[7]
Gate(14970)	cx q[7], q[6]
Gate(14971)	cx q[11], q[7]
Gate(14972)	cx q[6], q[11]
Gate(14973)	 h q[7]
Gate(14974)	 h q[8]
Gate(14975)	 t q[10]
Gate(14976)	 t q[7]
Gate(14977)	 t q[8]
Gate(14978)	cx q[7], q[10]
Gate(14979)	cx q[8], q[7]
Gate(14980)	cx q[10], q[8]
Gate(14981)	tdg q[7]
Gate(14982)	cx q[10], q[7]
Gate(14983)	tdg q[10]
Gate(14984)	tdg q[7]
Gate(14985)	 t q[8]
Gate(14986)	cx q[8], q[7]
Gate(14987)	cx q[10], q[8]
Gate(14988)	cx q[7], q[10]
Gate(14989)	 h q[8]
Gate(14990)	 h q[0]
Gate(14991)	 t q[3]
Gate(14992)	 t q[14]
Gate(14993)	 t q[0]
Gate(14994)	cx q[14], q[3]
Gate(14995)	cx q[0], q[14]
Gate(14996)	cx q[3], q[0]
Gate(14997)	tdg q[14]
Gate(14998)	cx q[3], q[14]
Gate(14999)	tdg q[3]
Gate(15000)	tdg q[14]
Gate(15001)	 t q[0]
Gate(15002)	cx q[0], q[14]
Gate(15003)	cx q[3], q[0]
Gate(15004)	cx q[14], q[3]
Gate(15005)	 h q[0]
Gate(15006)	 h q[14]
Gate(15007)	 t q[1]
Gate(15008)	 t q[13]
Gate(15009)	 t q[14]
Gate(15010)	cx q[13], q[1]
Gate(15011)	cx q[14], q[13]
Gate(15012)	cx q[1], q[14]
Gate(15013)	tdg q[13]
Gate(15014)	cx q[1], q[13]
Gate(15015)	tdg q[1]
Gate(15016)	tdg q[13]
Gate(15017)	 t q[14]
Gate(15018)	cx q[14], q[13]
Gate(15019)	cx q[1], q[14]
Gate(15020)	cx q[13], q[1]
Gate(15021)	 h q[14]
Gate(15022)	 h q[13]
Gate(15023)	 t q[2]
Gate(15024)	 t q[12]
Gate(15025)	 t q[13]
Gate(15026)	cx q[12], q[2]
Gate(15027)	cx q[13], q[12]
Gate(15028)	cx q[2], q[13]
Gate(15029)	tdg q[12]
Gate(15030)	cx q[2], q[12]
Gate(15031)	tdg q[2]
Gate(15032)	tdg q[12]
Gate(15033)	 t q[13]
Gate(15034)	cx q[13], q[12]
Gate(15035)	cx q[2], q[13]
Gate(15036)	cx q[12], q[2]
Gate(15037)	 h q[13]
Gate(15038)	 h q[12]
Gate(15039)	 t q[4]
Gate(15040)	 t q[11]
Gate(15041)	 t q[12]
Gate(15042)	cx q[11], q[4]
Gate(15043)	cx q[12], q[11]
Gate(15044)	cx q[4], q[12]
Gate(15045)	tdg q[11]
Gate(15046)	cx q[4], q[11]
Gate(15047)	tdg q[4]
Gate(15048)	tdg q[11]
Gate(15049)	 t q[12]
Gate(15050)	cx q[12], q[11]
Gate(15051)	cx q[4], q[12]
Gate(15052)	cx q[11], q[4]
Gate(15053)	 h q[12]
Gate(15054)	 h q[11]
Gate(15055)	 t q[5]
Gate(15056)	 t q[10]
Gate(15057)	 t q[11]
Gate(15058)	cx q[10], q[5]
Gate(15059)	cx q[11], q[10]
Gate(15060)	cx q[5], q[11]
Gate(15061)	tdg q[10]
Gate(15062)	cx q[5], q[10]
Gate(15063)	tdg q[5]
Gate(15064)	tdg q[10]
Gate(15065)	 t q[11]
Gate(15066)	cx q[11], q[10]
Gate(15067)	cx q[5], q[11]
Gate(15068)	cx q[10], q[5]
Gate(15069)	 h q[11]
Gate(15070)	 h q[10]
Gate(15071)	 t q[6]
Gate(15072)	 t q[9]
Gate(15073)	 t q[10]
Gate(15074)	cx q[9], q[6]
Gate(15075)	cx q[10], q[9]
Gate(15076)	cx q[6], q[10]
Gate(15077)	tdg q[9]
Gate(15078)	cx q[6], q[9]
Gate(15079)	tdg q[6]
Gate(15080)	tdg q[9]
Gate(15081)	 t q[10]
Gate(15082)	cx q[10], q[9]
Gate(15083)	cx q[6], q[10]
Gate(15084)	cx q[9], q[6]
Gate(15085)	 h q[10]
Gate(15086)	 h q[9]
Gate(15087)	 t q[8]
Gate(15088)	 t q[7]
Gate(15089)	 t q[9]
Gate(15090)	cx q[7], q[8]
Gate(15091)	cx q[9], q[7]
Gate(15092)	cx q[8], q[9]
Gate(15093)	tdg q[7]
Gate(15094)	cx q[8], q[7]
Gate(15095)	tdg q[8]
Gate(15096)	tdg q[7]
Gate(15097)	 t q[9]
Gate(15098)	cx q[9], q[7]
Gate(15099)	cx q[8], q[9]
Gate(15100)	cx q[7], q[8]
Gate(15101)	 h q[9]
Gate(15102)	 h q[10]
Gate(15103)	 t q[6]
Gate(15104)	 t q[9]
Gate(15105)	 t q[10]
Gate(15106)	cx q[9], q[6]
Gate(15107)	cx q[10], q[9]
Gate(15108)	cx q[6], q[10]
Gate(15109)	tdg q[9]
Gate(15110)	cx q[6], q[9]
Gate(15111)	tdg q[6]
Gate(15112)	tdg q[9]
Gate(15113)	 t q[10]
Gate(15114)	cx q[10], q[9]
Gate(15115)	cx q[6], q[10]
Gate(15116)	cx q[9], q[6]
Gate(15117)	 h q[10]
Gate(15118)	 h q[11]
Gate(15119)	 t q[5]
Gate(15120)	 t q[10]
Gate(15121)	 t q[11]
Gate(15122)	cx q[10], q[5]
Gate(15123)	cx q[11], q[10]
Gate(15124)	cx q[5], q[11]
Gate(15125)	tdg q[10]
Gate(15126)	cx q[5], q[10]
Gate(15127)	tdg q[5]
Gate(15128)	tdg q[10]
Gate(15129)	 t q[11]
Gate(15130)	cx q[11], q[10]
Gate(15131)	cx q[5], q[11]
Gate(15132)	cx q[10], q[5]
Gate(15133)	 h q[11]
Gate(15134)	 h q[12]
Gate(15135)	 t q[4]
Gate(15136)	 t q[11]
Gate(15137)	 t q[12]
Gate(15138)	cx q[11], q[4]
Gate(15139)	cx q[12], q[11]
Gate(15140)	cx q[4], q[12]
Gate(15141)	tdg q[11]
Gate(15142)	cx q[4], q[11]
Gate(15143)	tdg q[4]
Gate(15144)	tdg q[11]
Gate(15145)	 t q[12]
Gate(15146)	cx q[12], q[11]
Gate(15147)	cx q[4], q[12]
Gate(15148)	cx q[11], q[4]
Gate(15149)	 h q[12]
Gate(15150)	 h q[13]
Gate(15151)	 t q[2]
Gate(15152)	 t q[12]
Gate(15153)	 t q[13]
Gate(15154)	cx q[12], q[2]
Gate(15155)	cx q[13], q[12]
Gate(15156)	cx q[2], q[13]
Gate(15157)	tdg q[12]
Gate(15158)	cx q[2], q[12]
Gate(15159)	tdg q[2]
Gate(15160)	tdg q[12]
Gate(15161)	 t q[13]
Gate(15162)	cx q[13], q[12]
Gate(15163)	cx q[2], q[13]
Gate(15164)	cx q[12], q[2]
Gate(15165)	 h q[13]
Gate(15166)	 h q[14]
Gate(15167)	 t q[1]
Gate(15168)	 t q[13]
Gate(15169)	 t q[14]
Gate(15170)	cx q[13], q[1]
Gate(15171)	cx q[14], q[13]
Gate(15172)	cx q[1], q[14]
Gate(15173)	tdg q[13]
Gate(15174)	cx q[1], q[13]
Gate(15175)	tdg q[1]
Gate(15176)	tdg q[13]
Gate(15177)	 t q[14]
Gate(15178)	cx q[14], q[13]
Gate(15179)	cx q[1], q[14]
Gate(15180)	cx q[13], q[1]
Gate(15181)	 h q[14]
Gate(15182)	 h q[0]
Gate(15183)	 t q[3]
Gate(15184)	 t q[14]
Gate(15185)	 t q[0]
Gate(15186)	cx q[14], q[3]
Gate(15187)	cx q[0], q[14]
Gate(15188)	cx q[3], q[0]
Gate(15189)	tdg q[14]
Gate(15190)	cx q[3], q[14]
Gate(15191)	tdg q[3]
Gate(15192)	tdg q[14]
Gate(15193)	 t q[0]
Gate(15194)	cx q[0], q[14]
Gate(15195)	cx q[3], q[0]
Gate(15196)	cx q[14], q[3]
Gate(15197)	 h q[0]
Gate(15198)	 h q[14]
Gate(15199)	 t q[1]
Gate(15200)	 t q[13]
Gate(15201)	 t q[14]
Gate(15202)	cx q[13], q[1]
Gate(15203)	cx q[14], q[13]
Gate(15204)	cx q[1], q[14]
Gate(15205)	tdg q[13]
Gate(15206)	cx q[1], q[13]
Gate(15207)	tdg q[1]
Gate(15208)	tdg q[13]
Gate(15209)	 t q[14]
Gate(15210)	cx q[14], q[13]
Gate(15211)	cx q[1], q[14]
Gate(15212)	cx q[13], q[1]
Gate(15213)	 h q[14]
Gate(15214)	 h q[13]
Gate(15215)	 t q[2]
Gate(15216)	 t q[12]
Gate(15217)	 t q[13]
Gate(15218)	cx q[12], q[2]
Gate(15219)	cx q[13], q[12]
Gate(15220)	cx q[2], q[13]
Gate(15221)	tdg q[12]
Gate(15222)	cx q[2], q[12]
Gate(15223)	tdg q[2]
Gate(15224)	tdg q[12]
Gate(15225)	 t q[13]
Gate(15226)	cx q[13], q[12]
Gate(15227)	cx q[2], q[13]
Gate(15228)	cx q[12], q[2]
Gate(15229)	 h q[13]
Gate(15230)	 h q[12]
Gate(15231)	 t q[4]
Gate(15232)	 t q[11]
Gate(15233)	 t q[12]
Gate(15234)	cx q[11], q[4]
Gate(15235)	cx q[12], q[11]
Gate(15236)	cx q[4], q[12]
Gate(15237)	tdg q[11]
Gate(15238)	cx q[4], q[11]
Gate(15239)	tdg q[4]
Gate(15240)	tdg q[11]
Gate(15241)	 t q[12]
Gate(15242)	cx q[12], q[11]
Gate(15243)	cx q[4], q[12]
Gate(15244)	cx q[11], q[4]
Gate(15245)	 h q[12]
Gate(15246)	 h q[11]
Gate(15247)	 t q[5]
Gate(15248)	 t q[10]
Gate(15249)	 t q[11]
Gate(15250)	cx q[10], q[5]
Gate(15251)	cx q[11], q[10]
Gate(15252)	cx q[5], q[11]
Gate(15253)	tdg q[10]
Gate(15254)	cx q[5], q[10]
Gate(15255)	tdg q[5]
Gate(15256)	tdg q[10]
Gate(15257)	 t q[11]
Gate(15258)	cx q[11], q[10]
Gate(15259)	cx q[5], q[11]
Gate(15260)	cx q[10], q[5]
Gate(15261)	 h q[11]
Gate(15262)	 h q[10]
Gate(15263)	 t q[6]
Gate(15264)	 t q[9]
Gate(15265)	 t q[10]
Gate(15266)	cx q[9], q[6]
Gate(15267)	cx q[10], q[9]
Gate(15268)	cx q[6], q[10]
Gate(15269)	tdg q[9]
Gate(15270)	cx q[6], q[9]
Gate(15271)	tdg q[6]
Gate(15272)	tdg q[9]
Gate(15273)	 t q[10]
Gate(15274)	cx q[10], q[9]
Gate(15275)	cx q[6], q[10]
Gate(15276)	cx q[9], q[6]
Gate(15277)	 h q[10]
Gate(15278)	 h q[9]
Gate(15279)	 t q[8]
Gate(15280)	 t q[7]
Gate(15281)	 t q[9]
Gate(15282)	cx q[7], q[8]
Gate(15283)	cx q[9], q[7]
Gate(15284)	cx q[8], q[9]
Gate(15285)	tdg q[7]
Gate(15286)	cx q[8], q[7]
Gate(15287)	tdg q[8]
Gate(15288)	tdg q[7]
Gate(15289)	 t q[9]
Gate(15290)	cx q[9], q[7]
Gate(15291)	cx q[8], q[9]
Gate(15292)	cx q[7], q[8]
Gate(15293)	 h q[9]
Gate(15294)	 h q[10]
Gate(15295)	 t q[6]
Gate(15296)	 t q[9]
Gate(15297)	 t q[10]
Gate(15298)	cx q[9], q[6]
Gate(15299)	cx q[10], q[9]
Gate(15300)	cx q[6], q[10]
Gate(15301)	tdg q[9]
Gate(15302)	cx q[6], q[9]
Gate(15303)	tdg q[6]
Gate(15304)	tdg q[9]
Gate(15305)	 t q[10]
Gate(15306)	cx q[10], q[9]
Gate(15307)	cx q[6], q[10]
Gate(15308)	cx q[9], q[6]
Gate(15309)	 h q[10]
Gate(15310)	 h q[11]
Gate(15311)	 t q[5]
Gate(15312)	 t q[10]
Gate(15313)	 t q[11]
Gate(15314)	cx q[10], q[5]
Gate(15315)	cx q[11], q[10]
Gate(15316)	cx q[5], q[11]
Gate(15317)	tdg q[10]
Gate(15318)	cx q[5], q[10]
Gate(15319)	tdg q[5]
Gate(15320)	tdg q[10]
Gate(15321)	 t q[11]
Gate(15322)	cx q[11], q[10]
Gate(15323)	cx q[5], q[11]
Gate(15324)	cx q[10], q[5]
Gate(15325)	 h q[11]
Gate(15326)	 h q[12]
Gate(15327)	 t q[4]
Gate(15328)	 t q[11]
Gate(15329)	 t q[12]
Gate(15330)	cx q[11], q[4]
Gate(15331)	cx q[12], q[11]
Gate(15332)	cx q[4], q[12]
Gate(15333)	tdg q[11]
Gate(15334)	cx q[4], q[11]
Gate(15335)	tdg q[4]
Gate(15336)	tdg q[11]
Gate(15337)	 t q[12]
Gate(15338)	cx q[12], q[11]
Gate(15339)	cx q[4], q[12]
Gate(15340)	cx q[11], q[4]
Gate(15341)	 h q[12]
Gate(15342)	 h q[13]
Gate(15343)	 t q[2]
Gate(15344)	 t q[12]
Gate(15345)	 t q[13]
Gate(15346)	cx q[12], q[2]
Gate(15347)	cx q[13], q[12]
Gate(15348)	cx q[2], q[13]
Gate(15349)	tdg q[12]
Gate(15350)	cx q[2], q[12]
Gate(15351)	tdg q[2]
Gate(15352)	tdg q[12]
Gate(15353)	 t q[13]
Gate(15354)	cx q[13], q[12]
Gate(15355)	cx q[2], q[13]
Gate(15356)	cx q[12], q[2]
Gate(15357)	 h q[13]
Gate(15358)	 h q[14]
Gate(15359)	 t q[1]
Gate(15360)	 t q[13]
Gate(15361)	 t q[14]
Gate(15362)	cx q[13], q[1]
Gate(15363)	cx q[14], q[13]
Gate(15364)	cx q[1], q[14]
Gate(15365)	tdg q[13]
Gate(15366)	cx q[1], q[13]
Gate(15367)	tdg q[1]
Gate(15368)	tdg q[13]
Gate(15369)	 t q[14]
Gate(15370)	cx q[14], q[13]
Gate(15371)	cx q[1], q[14]
Gate(15372)	cx q[13], q[1]
Gate(15373)	 h q[14]
Gate(15374)	 x q[1]
Gate(15375)	 x q[2]
Gate(15376)	 h q[2]
Gate(15377)	 t q[9]
Gate(15378)	 t q[8]
Gate(15379)	 t q[2]
Gate(15380)	cx q[8], q[9]
Gate(15381)	cx q[2], q[8]
Gate(15382)	cx q[9], q[2]
Gate(15383)	tdg q[8]
Gate(15384)	cx q[9], q[8]
Gate(15385)	tdg q[9]
Gate(15386)	tdg q[8]
Gate(15387)	 t q[2]
Gate(15388)	cx q[2], q[8]
Gate(15389)	cx q[9], q[2]
Gate(15390)	cx q[8], q[9]
Gate(15391)	 h q[2]
Gate(15392)	 h q[8]
Gate(15393)	 t q[10]
Gate(15394)	 t q[7]
Gate(15395)	 t q[8]
Gate(15396)	cx q[7], q[10]
Gate(15397)	cx q[8], q[7]
Gate(15398)	cx q[10], q[8]
Gate(15399)	tdg q[7]
Gate(15400)	cx q[10], q[7]
Gate(15401)	tdg q[10]
Gate(15402)	tdg q[7]
Gate(15403)	 t q[8]
Gate(15404)	cx q[8], q[7]
Gate(15405)	cx q[10], q[8]
Gate(15406)	cx q[7], q[10]
Gate(15407)	 h q[8]
Gate(15408)	 h q[7]
Gate(15409)	 t q[11]
Gate(15410)	 t q[6]
Gate(15411)	 t q[7]
Gate(15412)	cx q[6], q[11]
Gate(15413)	cx q[7], q[6]
Gate(15414)	cx q[11], q[7]
Gate(15415)	tdg q[6]
Gate(15416)	cx q[11], q[6]
Gate(15417)	tdg q[11]
Gate(15418)	tdg q[6]
Gate(15419)	 t q[7]
Gate(15420)	cx q[7], q[6]
Gate(15421)	cx q[11], q[7]
Gate(15422)	cx q[6], q[11]
Gate(15423)	 h q[7]
Gate(15424)	 h q[6]
Gate(15425)	 t q[12]
Gate(15426)	 t q[5]
Gate(15427)	 t q[6]
Gate(15428)	cx q[5], q[12]
Gate(15429)	cx q[6], q[5]
Gate(15430)	cx q[12], q[6]
Gate(15431)	tdg q[5]
