
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 x q[5]
Gate( 9068)	 x q[5]
Gate( 9069)	 x q[4]
Gate( 9070)	 h q[0]
Gate( 9071)	 t q[3]
Gate( 9072)	 t q[9]
Gate( 9073)	 t q[0]
Gate( 9074)	cx q[9], q[3]
Gate( 9075)	cx q[0], q[9]
Gate( 9076)	cx q[3], q[0]
Gate( 9077)	tdg q[9]
Gate( 9078)	cx q[3], q[9]
Gate( 9079)	tdg q[3]
Gate( 9080)	tdg q[9]
Gate( 9081)	 t q[0]
Gate( 9082)	cx q[0], q[9]
Gate( 9083)	cx q[3], q[0]
Gate( 9084)	cx q[9], q[3]
Gate( 9085)	 h q[0]
Gate( 9086)	 h q[9]
Gate( 9087)	 t q[4]
Gate( 9088)	 t q[8]
Gate( 9089)	 t q[9]
Gate( 9090)	cx q[8], q[4]
Gate( 9091)	cx q[9], q[8]
Gate( 9092)	cx q[4], q[9]
Gate( 9093)	tdg q[8]
Gate( 9094)	cx q[4], q[8]
Gate( 9095)	tdg q[4]
Gate( 9096)	tdg q[8]
Gate( 9097)	 t q[9]
Gate( 9098)	cx q[9], q[8]
Gate( 9099)	cx q[4], q[9]
Gate( 9100)	cx q[8], q[4]
Gate( 9101)	 h q[9]
Gate( 9102)	 h q[8]
Gate( 9103)	 t q[5]
Gate( 9104)	 t q[2]
Gate( 9105)	 t q[8]
Gate( 9106)	cx q[2], q[5]
Gate( 9107)	cx q[8], q[2]
Gate( 9108)	cx q[5], q[8]
Gate( 9109)	tdg q[2]
Gate( 9110)	cx q[5], q[2]
Gate( 9111)	tdg q[5]
Gate( 9112)	tdg q[2]
Gate( 9113)	 t q[8]
Gate( 9114)	cx q[8], q[2]
Gate( 9115)	cx q[5], q[8]
Gate( 9116)	cx q[2], q[5]
Gate( 9117)	 h q[8]
Gate( 9118)	 h q[2]
Gate( 9119)	 t q[7]
Gate( 9120)	 t q[6]
Gate( 9121)	 t q[2]
Gate( 9122)	cx q[6], q[7]
Gate( 9123)	cx q[2], q[6]
Gate( 9124)	cx q[7], q[2]
Gate( 9125)	tdg q[6]
Gate( 9126)	cx q[7], q[6]
Gate( 9127)	tdg q[7]
Gate( 9128)	tdg q[6]
Gate( 9129)	 t q[2]
Gate( 9130)	cx q[2], q[6]
Gate( 9131)	cx q[7], q[2]
Gate( 9132)	cx q[6], q[7]
Gate( 9133)	 h q[2]
Gate( 9134)	 h q[8]
Gate( 9135)	 t q[5]
Gate( 9136)	 t q[2]
Gate( 9137)	 t q[8]
Gate( 9138)	cx q[2], q[5]
Gate( 9139)	cx q[8], q[2]
Gate( 9140)	cx q[5], q[8]
Gate( 9141)	tdg q[2]
Gate( 9142)	cx q[5], q[2]
Gate( 9143)	tdg q[5]
Gate( 9144)	tdg q[2]
Gate( 9145)	 t q[8]
Gate( 9146)	cx q[8], q[2]
Gate( 9147)	cx q[5], q[8]
Gate( 9148)	cx q[2], q[5]
Gate( 9149)	 h q[8]
Gate( 9150)	 h q[9]
Gate( 9151)	 t q[4]
Gate( 9152)	 t q[8]
Gate( 9153)	 t q[9]
Gate( 9154)	cx q[8], q[4]
Gate( 9155)	cx q[9], q[8]
Gate( 9156)	cx q[4], q[9]
Gate( 9157)	tdg q[8]
Gate( 9158)	cx q[4], q[8]
Gate( 9159)	tdg q[4]
Gate( 9160)	tdg q[8]
Gate( 9161)	 t q[9]
Gate( 9162)	cx q[9], q[8]
Gate( 9163)	cx q[4], q[9]
Gate( 9164)	cx q[8], q[4]
Gate( 9165)	 h q[9]
Gate( 9166)	 h q[0]
Gate( 9167)	 t q[3]
Gate( 9168)	 t q[9]
Gate( 9169)	 t q[0]
Gate( 9170)	cx q[9], q[3]
Gate( 9171)	cx q[0], q[9]
Gate( 9172)	cx q[3], q[0]
Gate( 9173)	tdg q[9]
Gate( 9174)	cx q[3], q[9]
Gate( 9175)	tdg q[3]
Gate( 9176)	tdg q[9]
Gate( 9177)	 t q[0]
Gate( 9178)	cx q[0], q[9]
Gate( 9179)	cx q[3], q[0]
Gate( 9180)	cx q[9], q[3]
Gate( 9181)	 h q[0]
Gate( 9182)	 h q[9]
Gate( 9183)	 t q[4]
Gate( 9184)	 t q[8]
Gate( 9185)	 t q[9]
Gate( 9186)	cx q[8], q[4]
Gate( 9187)	cx q[9], q[8]
Gate( 9188)	cx q[4], q[9]
Gate( 9189)	tdg q[8]
Gate( 9190)	cx q[4], q[8]
Gate( 9191)	tdg q[4]
Gate( 9192)	tdg q[8]
Gate( 9193)	 t q[9]
Gate( 9194)	cx q[9], q[8]
Gate( 9195)	cx q[4], q[9]
Gate( 9196)	cx q[8], q[4]
Gate( 9197)	 h q[9]
Gate( 9198)	 h q[8]
Gate( 9199)	 t q[5]
Gate( 9200)	 t q[2]
Gate( 9201)	 t q[8]
Gate( 9202)	cx q[2], q[5]
Gate( 9203)	cx q[8], q[2]
Gate( 9204)	cx q[5], q[8]
Gate( 9205)	tdg q[2]
Gate( 9206)	cx q[5], q[2]
Gate( 9207)	tdg q[5]
Gate( 9208)	tdg q[2]
Gate( 9209)	 t q[8]
Gate( 9210)	cx q[8], q[2]
Gate( 9211)	cx q[5], q[8]
Gate( 9212)	cx q[2], q[5]
Gate( 9213)	 h q[8]
Gate( 9214)	 h q[2]
Gate( 9215)	 t q[7]
Gate( 9216)	 t q[6]
Gate( 9217)	 t q[2]
Gate( 9218)	cx q[6], q[7]
Gate( 9219)	cx q[2], q[6]
Gate( 9220)	cx q[7], q[2]
Gate( 9221)	tdg q[6]
Gate( 9222)	cx q[7], q[6]
Gate( 9223)	tdg q[7]
Gate( 9224)	tdg q[6]
Gate( 9225)	 t q[2]
Gate( 9226)	cx q[2], q[6]
Gate( 9227)	cx q[7], q[2]
Gate( 9228)	cx q[6], q[7]
Gate( 9229)	 h q[2]
Gate( 9230)	 h q[8]
Gate( 9231)	 t q[5]
Gate( 9232)	 t q[2]
Gate( 9233)	 t q[8]
Gate( 9234)	cx q[2], q[5]
Gate( 9235)	cx q[8], q[2]
Gate( 9236)	cx q[5], q[8]
Gate( 9237)	tdg q[2]
Gate( 9238)	cx q[5], q[2]
Gate( 9239)	tdg q[5]
Gate( 9240)	tdg q[2]
Gate( 9241)	 t q[8]
Gate( 9242)	cx q[8], q[2]
Gate( 9243)	cx q[5], q[8]
Gate( 9244)	cx q[2], q[5]
Gate( 9245)	 h q[8]
Gate( 9246)	 h q[9]
Gate( 9247)	 t q[4]
Gate( 9248)	 t q[8]
Gate( 9249)	 t q[9]
Gate( 9250)	cx q[8], q[4]
Gate( 9251)	cx q[9], q[8]
Gate( 9252)	cx q[4], q[9]
Gate( 9253)	tdg q[8]
Gate( 9254)	cx q[4], q[8]
Gate( 9255)	tdg q[4]
Gate( 9256)	tdg q[8]
Gate( 9257)	 t q[9]
Gate( 9258)	cx q[9], q[8]
Gate( 9259)	cx q[4], q[9]
Gate( 9260)	cx q[8], q[4]
Gate( 9261)	 h q[9]
Gate( 9262)	 x q[9]
Gate( 9263)	 h q[1]
Gate( 9264)	 t q[3]
Gate( 9265)	 t q[8]
Gate( 9266)	 t q[1]
Gate( 9267)	cx q[8], q[3]
Gate( 9268)	cx q[1], q[8]
Gate( 9269)	cx q[3], q[1]
Gate( 9270)	tdg q[8]
Gate( 9271)	cx q[3], q[8]
Gate( 9272)	tdg q[3]
Gate( 9273)	tdg q[8]
Gate( 9274)	 t q[1]
Gate( 9275)	cx q[1], q[8]
Gate( 9276)	cx q[3], q[1]
Gate( 9277)	cx q[8], q[3]
Gate( 9278)	 h q[1]
Gate( 9279)	 h q[8]
Gate( 9280)	 t q[4]
Gate( 9281)	 t q[6]
Gate( 9282)	 t q[8]
Gate( 9283)	cx q[6], q[4]
Gate( 9284)	cx q[8], q[6]
Gate( 9285)	cx q[4], q[8]
Gate( 9286)	tdg q[6]
Gate( 9287)	cx q[4], q[6]
Gate( 9288)	tdg q[4]
Gate( 9289)	tdg q[6]
Gate( 9290)	 t q[8]
Gate( 9291)	cx q[8], q[6]
Gate( 9292)	cx q[4], q[8]
Gate( 9293)	cx q[6], q[4]
Gate( 9294)	 h q[8]
Gate( 9295)	 h q[6]
Gate( 9296)	 t q[5]
Gate( 9297)	 t q[2]
Gate( 9298)	 t q[6]
Gate( 9299)	cx q[2], q[5]
Gate( 9300)	cx q[6], q[2]
Gate( 9301)	cx q[5], q[6]
Gate( 9302)	tdg q[2]
Gate( 9303)	cx q[5], q[2]
Gate( 9304)	tdg q[5]
Gate( 9305)	tdg q[2]
Gate( 9306)	 t q[6]
Gate( 9307)	cx q[6], q[2]
Gate( 9308)	cx q[5], q[6]
Gate( 9309)	cx q[2], q[5]
Gate( 9310)	 h q[6]
Gate( 9311)	 h q[2]
Gate( 9312)	 t q[9]
Gate( 9313)	 t q[7]
Gate( 9314)	 t q[2]
Gate( 9315)	cx q[7], q[9]
Gate( 9316)	cx q[2], q[7]
Gate( 9317)	cx q[9], q[2]
Gate( 9318)	tdg q[7]
Gate( 9319)	cx q[9], q[7]
Gate( 9320)	tdg q[9]
Gate( 9321)	tdg q[7]
Gate( 9322)	 t q[2]
Gate( 9323)	cx q[2], q[7]
Gate( 9324)	cx q[9], q[2]
Gate( 9325)	cx q[7], q[9]
Gate( 9326)	 h q[2]
Gate( 9327)	 h q[6]
Gate( 9328)	 t q[5]
Gate( 9329)	 t q[2]
Gate( 9330)	 t q[6]
Gate( 9331)	cx q[2], q[5]
Gate( 9332)	cx q[6], q[2]
Gate( 9333)	cx q[5], q[6]
Gate( 9334)	tdg q[2]
Gate( 9335)	cx q[5], q[2]
Gate( 9336)	tdg q[5]
Gate( 9337)	tdg q[2]
Gate( 9338)	 t q[6]
Gate( 9339)	cx q[6], q[2]
Gate( 9340)	cx q[5], q[6]
Gate( 9341)	cx q[2], q[5]
Gate( 9342)	 h q[6]
Gate( 9343)	 h q[8]
Gate( 9344)	 t q[4]
Gate( 9345)	 t q[6]
Gate( 9346)	 t q[8]
Gate( 9347)	cx q[6], q[4]
Gate( 9348)	cx q[8], q[6]
Gate( 9349)	cx q[4], q[8]
Gate( 9350)	tdg q[6]
Gate( 9351)	cx q[4], q[6]
Gate( 9352)	tdg q[4]
Gate( 9353)	tdg q[6]
Gate( 9354)	 t q[8]
Gate( 9355)	cx q[8], q[6]
Gate( 9356)	cx q[4], q[8]
Gate( 9357)	cx q[6], q[4]
Gate( 9358)	 h q[8]
Gate( 9359)	 h q[1]
Gate( 9360)	 t q[3]
Gate( 9361)	 t q[8]
Gate( 9362)	 t q[1]
Gate( 9363)	cx q[8], q[3]
Gate( 9364)	cx q[1], q[8]
Gate( 9365)	cx q[3], q[1]
Gate( 9366)	tdg q[8]
Gate( 9367)	cx q[3], q[8]
Gate( 9368)	tdg q[3]
Gate( 9369)	tdg q[8]
Gate( 9370)	 t q[1]
Gate( 9371)	cx q[1], q[8]
Gate( 9372)	cx q[3], q[1]
Gate( 9373)	cx q[8], q[3]
Gate( 9374)	 h q[1]
Gate( 9375)	 h q[8]
Gate( 9376)	 t q[4]
Gate( 9377)	 t q[6]
Gate( 9378)	 t q[8]
Gate( 9379)	cx q[6], q[4]
Gate( 9380)	cx q[8], q[6]
Gate( 9381)	cx q[4], q[8]
Gate( 9382)	tdg q[6]
Gate( 9383)	cx q[4], q[6]
Gate( 9384)	tdg q[4]
Gate( 9385)	tdg q[6]
Gate( 9386)	 t q[8]
Gate( 9387)	cx q[8], q[6]
Gate( 9388)	cx q[4], q[8]
Gate( 9389)	cx q[6], q[4]
Gate( 9390)	 h q[8]
Gate( 9391)	 h q[6]
Gate( 9392)	 t q[5]
Gate( 9393)	 t q[2]
Gate( 9394)	 t q[6]
Gate( 9395)	cx q[2], q[5]
Gate( 9396)	cx q[6], q[2]
Gate( 9397)	cx q[5], q[6]
Gate( 9398)	tdg q[2]
Gate( 9399)	cx q[5], q[2]
Gate( 9400)	tdg q[5]
Gate( 9401)	tdg q[2]
Gate( 9402)	 t q[6]
Gate( 9403)	cx q[6], q[2]
Gate( 9404)	cx q[5], q[6]
Gate( 9405)	cx q[2], q[5]
Gate( 9406)	 h q[6]
Gate( 9407)	 h q[2]
Gate( 9408)	 t q[9]
Gate( 9409)	 t q[7]
Gate( 9410)	 t q[2]
Gate( 9411)	cx q[7], q[9]
Gate( 9412)	cx q[2], q[7]
Gate( 9413)	cx q[9], q[2]
Gate( 9414)	tdg q[7]
Gate( 9415)	cx q[9], q[7]
Gate( 9416)	tdg q[9]
Gate( 9417)	tdg q[7]
Gate( 9418)	 t q[2]
Gate( 9419)	cx q[2], q[7]
Gate( 9420)	cx q[9], q[2]
Gate( 9421)	cx q[7], q[9]
Gate( 9422)	 h q[2]
Gate( 9423)	 h q[6]
Gate( 9424)	 t q[5]
Gate( 9425)	 t q[2]
Gate( 9426)	 t q[6]
Gate( 9427)	cx q[2], q[5]
Gate( 9428)	cx q[6], q[2]
Gate( 9429)	cx q[5], q[6]
Gate( 9430)	tdg q[2]
Gate( 9431)	cx q[5], q[2]
Gate( 9432)	tdg q[5]
Gate( 9433)	tdg q[2]
Gate( 9434)	 t q[6]
Gate( 9435)	cx q[6], q[2]
Gate( 9436)	cx q[5], q[6]
Gate( 9437)	cx q[2], q[5]
Gate( 9438)	 h q[6]
Gate( 9439)	 h q[8]
Gate( 9440)	 t q[4]
Gate( 9441)	 t q[6]
Gate( 9442)	 t q[8]
Gate( 9443)	cx q[6], q[4]
Gate( 9444)	cx q[8], q[6]
Gate( 9445)	cx q[4], q[8]
Gate( 9446)	tdg q[6]
Gate( 9447)	cx q[4], q[6]
Gate( 9448)	tdg q[4]
Gate( 9449)	tdg q[6]
Gate( 9450)	 t q[8]
Gate( 9451)	cx q[8], q[6]
Gate( 9452)	cx q[4], q[8]
Gate( 9453)	cx q[6], q[4]
Gate( 9454)	 h q[8]
Gate( 9455)	 h q[0]
Gate( 9456)	 t q[7]
Gate( 9457)	 t q[6]
Gate( 9458)	 t q[0]
Gate( 9459)	cx q[6], q[7]
Gate( 9460)	cx q[0], q[6]
Gate( 9461)	cx q[7], q[0]
Gate( 9462)	tdg q[6]
Gate( 9463)	cx q[7], q[6]
Gate( 9464)	tdg q[7]
Gate( 9465)	tdg q[6]
Gate( 9466)	 t q[0]
Gate( 9467)	cx q[0], q[6]
Gate( 9468)	cx q[7], q[0]
Gate( 9469)	cx q[6], q[7]
Gate( 9470)	 h q[0]
Gate( 9471)	 h q[6]
Gate( 9472)	 t q[9]
Gate( 9473)	 t q[8]
Gate( 9474)	 t q[6]
Gate( 9475)	cx q[8], q[9]
Gate( 9476)	cx q[6], q[8]
Gate( 9477)	cx q[9], q[6]
Gate( 9478)	tdg q[8]
Gate( 9479)	cx q[9], q[8]
Gate( 9480)	tdg q[9]
Gate( 9481)	tdg q[8]
Gate( 9482)	 t q[6]
Gate( 9483)	cx q[6], q[8]
Gate( 9484)	cx q[9], q[6]
Gate( 9485)	cx q[8], q[9]
Gate( 9486)	 h q[6]
Gate( 9487)	 h q[0]
Gate( 9488)	 t q[7]
Gate( 9489)	 t q[6]
Gate( 9490)	 t q[0]
Gate( 9491)	cx q[6], q[7]
Gate( 9492)	cx q[0], q[6]
Gate( 9493)	cx q[7], q[0]
Gate( 9494)	tdg q[6]
Gate( 9495)	cx q[7], q[6]
Gate( 9496)	tdg q[7]
Gate( 9497)	tdg q[6]
Gate( 9498)	 t q[0]
Gate( 9499)	cx q[0], q[6]
Gate( 9500)	cx q[7], q[0]
Gate( 9501)	cx q[6], q[7]
Gate( 9502)	 h q[0]
Gate( 9503)	 h q[6]
Gate( 9504)	 t q[9]
Gate( 9505)	 t q[8]
Gate( 9506)	 t q[6]
Gate( 9507)	cx q[8], q[9]
Gate( 9508)	cx q[6], q[8]
Gate( 9509)	cx q[9], q[6]
Gate( 9510)	tdg q[8]
Gate( 9511)	cx q[9], q[8]
Gate( 9512)	tdg q[9]
Gate( 9513)	tdg q[8]
Gate( 9514)	 t q[6]
Gate( 9515)	cx q[6], q[8]
Gate( 9516)	cx q[9], q[6]
Gate( 9517)	cx q[8], q[9]
Gate( 9518)	 h q[6]
Gate( 9519)	 h q[1]
Gate( 9520)	 t q[0]
Gate( 9521)	 t q[9]
Gate( 9522)	 t q[1]
Gate( 9523)	cx q[9], q[0]
Gate( 9524)	cx q[1], q[9]
Gate( 9525)	cx q[0], q[1]
Gate( 9526)	tdg q[9]
Gate( 9527)	cx q[0], q[9]
Gate( 9528)	tdg q[0]
Gate( 9529)	tdg q[9]
Gate( 9530)	 t q[1]
Gate( 9531)	cx q[1], q[9]
Gate( 9532)	cx q[0], q[1]
Gate( 9533)	cx q[9], q[0]
Gate( 9534)	 h q[1]
Gate( 9535)	 h q[9]
Gate( 9536)	 t q[3]
Gate( 9537)	 t q[8]
Gate( 9538)	 t q[9]
Gate( 9539)	cx q[8], q[3]
Gate( 9540)	cx q[9], q[8]
Gate( 9541)	cx q[3], q[9]
Gate( 9542)	tdg q[8]
Gate( 9543)	cx q[3], q[8]
Gate( 9544)	tdg q[3]
Gate( 9545)	tdg q[8]
Gate( 9546)	 t q[9]
Gate( 9547)	cx q[9], q[8]
Gate( 9548)	cx q[3], q[9]
Gate( 9549)	cx q[8], q[3]
Gate( 9550)	 h q[9]
Gate( 9551)	 h q[8]
Gate( 9552)	 t q[6]
Gate( 9553)	 t q[4]
Gate( 9554)	 t q[8]
Gate( 9555)	cx q[4], q[6]
Gate( 9556)	cx q[8], q[4]
Gate( 9557)	cx q[6], q[8]
Gate( 9558)	tdg q[4]
Gate( 9559)	cx q[6], q[4]
Gate( 9560)	tdg q[6]
Gate( 9561)	tdg q[4]
Gate( 9562)	 t q[8]
Gate( 9563)	cx q[8], q[4]
Gate( 9564)	cx q[6], q[8]
Gate( 9565)	cx q[4], q[6]
Gate( 9566)	 h q[8]
Gate( 9567)	 h q[9]
Gate( 9568)	 t q[3]
Gate( 9569)	 t q[8]
Gate( 9570)	 t q[9]
Gate( 9571)	cx q[8], q[3]
Gate( 9572)	cx q[9], q[8]
Gate( 9573)	cx q[3], q[9]
Gate( 9574)	tdg q[8]
Gate( 9575)	cx q[3], q[8]
Gate( 9576)	tdg q[3]
Gate( 9577)	tdg q[8]
Gate( 9578)	 t q[9]
Gate( 9579)	cx q[9], q[8]
Gate( 9580)	cx q[3], q[9]
Gate( 9581)	cx q[8], q[3]
Gate( 9582)	 h q[9]
Gate( 9583)	 h q[1]
Gate( 9584)	 t q[0]
Gate( 9585)	 t q[9]
Gate( 9586)	 t q[1]
Gate( 9587)	cx q[9], q[0]
Gate( 9588)	cx q[1], q[9]
Gate( 9589)	cx q[0], q[1]
Gate( 9590)	tdg q[9]
Gate( 9591)	cx q[0], q[9]
Gate( 9592)	tdg q[0]
Gate( 9593)	tdg q[9]
Gate( 9594)	 t q[1]
Gate( 9595)	cx q[1], q[9]
Gate( 9596)	cx q[0], q[1]
Gate( 9597)	cx q[9], q[0]
Gate( 9598)	 h q[1]
Gate( 9599)	 h q[9]
Gate( 9600)	 t q[3]
Gate( 9601)	 t q[8]
Gate( 9602)	 t q[9]
Gate( 9603)	cx q[8], q[3]
Gate( 9604)	cx q[9], q[8]
Gate( 9605)	cx q[3], q[9]
Gate( 9606)	tdg q[8]
Gate( 9607)	cx q[3], q[8]
Gate( 9608)	tdg q[3]
Gate( 9609)	tdg q[8]
Gate( 9610)	 t q[9]
Gate( 9611)	cx q[9], q[8]
Gate( 9612)	cx q[3], q[9]
Gate( 9613)	cx q[8], q[3]
Gate( 9614)	 h q[9]
Gate( 9615)	 h q[8]
Gate( 9616)	 t q[6]
Gate( 9617)	 t q[4]
Gate( 9618)	 t q[8]
Gate( 9619)	cx q[4], q[6]
Gate( 9620)	cx q[8], q[4]
Gate( 9621)	cx q[6], q[8]
Gate( 9622)	tdg q[4]
Gate( 9623)	cx q[6], q[4]
Gate( 9624)	tdg q[6]
Gate( 9625)	tdg q[4]
Gate( 9626)	 t q[8]
Gate( 9627)	cx q[8], q[4]
Gate( 9628)	cx q[6], q[8]
Gate( 9629)	cx q[4], q[6]
Gate( 9630)	 h q[8]
Gate( 9631)	 h q[9]
Gate( 9632)	 t q[3]
Gate( 9633)	 t q[8]
Gate( 9634)	 t q[9]
Gate( 9635)	cx q[8], q[3]
Gate( 9636)	cx q[9], q[8]
Gate( 9637)	cx q[3], q[9]
Gate( 9638)	tdg q[8]
Gate( 9639)	cx q[3], q[8]
Gate( 9640)	tdg q[3]
Gate( 9641)	tdg q[8]
Gate( 9642)	 t q[9]
Gate( 9643)	cx q[9], q[8]
Gate( 9644)	cx q[3], q[9]
Gate( 9645)	cx q[8], q[3]
Gate( 9646)	 h q[9]
Gate( 9647)	 h q[0]
Gate( 9648)	 t q[7]
Gate( 9649)	 t q[6]
Gate( 9650)	 t q[0]
Gate( 9651)	cx q[6], q[7]
Gate( 9652)	cx q[0], q[6]
Gate( 9653)	cx q[7], q[0]
Gate( 9654)	tdg q[6]
Gate( 9655)	cx q[7], q[6]
Gate( 9656)	tdg q[7]
Gate( 9657)	tdg q[6]
Gate( 9658)	 t q[0]
Gate( 9659)	cx q[0], q[6]
Gate( 9660)	cx q[7], q[0]
Gate( 9661)	cx q[6], q[7]
Gate( 9662)	 h q[0]
Gate( 9663)	 h q[6]
Gate( 9664)	 t q[9]
Gate( 9665)	 t q[8]
Gate( 9666)	 t q[6]
Gate( 9667)	cx q[8], q[9]
Gate( 9668)	cx q[6], q[8]
Gate( 9669)	cx q[9], q[6]
Gate( 9670)	tdg q[8]
Gate( 9671)	cx q[9], q[8]
Gate( 9672)	tdg q[9]
Gate( 9673)	tdg q[8]
Gate( 9674)	 t q[6]
Gate( 9675)	cx q[6], q[8]
Gate( 9676)	cx q[9], q[6]
Gate( 9677)	cx q[8], q[9]
Gate( 9678)	 h q[6]
Gate( 9679)	 h q[0]
Gate( 9680)	 t q[7]
Gate( 9681)	 t q[6]
Gate( 9682)	 t q[0]
Gate( 9683)	cx q[6], q[7]
Gate( 9684)	cx q[0], q[6]
Gate( 9685)	cx q[7], q[0]
Gate( 9686)	tdg q[6]
Gate( 9687)	cx q[7], q[6]
Gate( 9688)	tdg q[7]
Gate( 9689)	tdg q[6]
Gate( 9690)	 t q[0]
Gate( 9691)	cx q[0], q[6]
Gate( 9692)	cx q[7], q[0]
Gate( 9693)	cx q[6], q[7]
Gate( 9694)	 h q[0]
Gate( 9695)	 h q[6]
Gate( 9696)	 t q[9]
Gate( 9697)	 t q[8]
Gate( 9698)	 t q[6]
Gate( 9699)	cx q[8], q[9]
Gate( 9700)	cx q[6], q[8]
Gate( 9701)	cx q[9], q[6]
Gate( 9702)	tdg q[8]
Gate( 9703)	cx q[9], q[8]
Gate( 9704)	tdg q[9]
Gate( 9705)	tdg q[8]
Gate( 9706)	 t q[6]
Gate( 9707)	cx q[6], q[8]
Gate( 9708)	cx q[9], q[6]
Gate( 9709)	cx q[8], q[9]
Gate( 9710)	 h q[6]
Gate( 9711)	 h q[1]
Gate( 9712)	 t q[0]
Gate( 9713)	 t q[9]
Gate( 9714)	 t q[1]
Gate( 9715)	cx q[9], q[0]
Gate( 9716)	cx q[1], q[9]
Gate( 9717)	cx q[0], q[1]
Gate( 9718)	tdg q[9]
Gate( 9719)	cx q[0], q[9]
Gate( 9720)	tdg q[0]
Gate( 9721)	tdg q[9]
Gate( 9722)	 t q[1]
Gate( 9723)	cx q[1], q[9]
Gate( 9724)	cx q[0], q[1]
Gate( 9725)	cx q[9], q[0]
Gate( 9726)	 h q[1]
Gate( 9727)	 h q[9]
Gate( 9728)	 t q[3]
Gate( 9729)	 t q[8]
Gate( 9730)	 t q[9]
Gate( 9731)	cx q[8], q[3]
Gate( 9732)	cx q[9], q[8]
Gate( 9733)	cx q[3], q[9]
Gate( 9734)	tdg q[8]
Gate( 9735)	cx q[3], q[8]
Gate( 9736)	tdg q[3]
Gate( 9737)	tdg q[8]
Gate( 9738)	 t q[9]
Gate( 9739)	cx q[9], q[8]
Gate( 9740)	cx q[3], q[9]
Gate( 9741)	cx q[8], q[3]
Gate( 9742)	 h q[9]
Gate( 9743)	 h q[8]
Gate( 9744)	 t q[6]
Gate( 9745)	 t q[4]
Gate( 9746)	 t q[8]
Gate( 9747)	cx q[4], q[6]
Gate( 9748)	cx q[8], q[4]
Gate( 9749)	cx q[6], q[8]
Gate( 9750)	tdg q[4]
Gate( 9751)	cx q[6], q[4]
Gate( 9752)	tdg q[6]
Gate( 9753)	tdg q[4]
Gate( 9754)	 t q[8]
Gate( 9755)	cx q[8], q[4]
Gate( 9756)	cx q[6], q[8]
Gate( 9757)	cx q[4], q[6]
Gate( 9758)	 h q[8]
Gate( 9759)	 h q[9]
Gate( 9760)	 t q[3]
Gate( 9761)	 t q[8]
Gate( 9762)	 t q[9]
Gate( 9763)	cx q[8], q[3]
Gate( 9764)	cx q[9], q[8]
Gate( 9765)	cx q[3], q[9]
Gate( 9766)	tdg q[8]
Gate( 9767)	cx q[3], q[8]
Gate( 9768)	tdg q[3]
Gate( 9769)	tdg q[8]
Gate( 9770)	 t q[9]
Gate( 9771)	cx q[9], q[8]
Gate( 9772)	cx q[3], q[9]
Gate( 9773)	cx q[8], q[3]
Gate( 9774)	 h q[9]
Gate( 9775)	 h q[1]
Gate( 9776)	 t q[0]
Gate( 9777)	 t q[9]
Gate( 9778)	 t q[1]
Gate( 9779)	cx q[9], q[0]
Gate( 9780)	cx q[1], q[9]
Gate( 9781)	cx q[0], q[1]
Gate( 9782)	tdg q[9]
Gate( 9783)	cx q[0], q[9]
Gate( 9784)	tdg q[0]
Gate( 9785)	tdg q[9]
Gate( 9786)	 t q[1]
Gate( 9787)	cx q[1], q[9]
Gate( 9788)	cx q[0], q[1]
Gate( 9789)	cx q[9], q[0]
Gate( 9790)	 h q[1]
Gate( 9791)	 h q[9]
Gate( 9792)	 t q[3]
Gate( 9793)	 t q[8]
Gate( 9794)	 t q[9]
Gate( 9795)	cx q[8], q[3]
Gate( 9796)	cx q[9], q[8]
Gate( 9797)	cx q[3], q[9]
Gate( 9798)	tdg q[8]
Gate( 9799)	cx q[3], q[8]
Gate( 9800)	tdg q[3]
Gate( 9801)	tdg q[8]
Gate( 9802)	 t q[9]
Gate( 9803)	cx q[9], q[8]
Gate( 9804)	cx q[3], q[9]
Gate( 9805)	cx q[8], q[3]
Gate( 9806)	 h q[9]
Gate( 9807)	 h q[8]
Gate( 9808)	 t q[6]
Gate( 9809)	 t q[4]
Gate( 9810)	 t q[8]
Gate( 9811)	cx q[4], q[6]
Gate( 9812)	cx q[8], q[4]
Gate( 9813)	cx q[6], q[8]
Gate( 9814)	tdg q[4]
Gate( 9815)	cx q[6], q[4]
Gate( 9816)	tdg q[6]
Gate( 9817)	tdg q[4]
Gate( 9818)	 t q[8]
Gate( 9819)	cx q[8], q[4]
Gate( 9820)	cx q[6], q[8]
Gate( 9821)	cx q[4], q[6]
Gate( 9822)	 h q[8]
Gate( 9823)	 h q[9]
Gate( 9824)	 t q[3]
Gate( 9825)	 t q[8]
Gate( 9826)	 t q[9]
Gate( 9827)	cx q[8], q[3]
Gate( 9828)	cx q[9], q[8]
Gate( 9829)	cx q[3], q[9]
Gate( 9830)	tdg q[8]
Gate( 9831)	cx q[3], q[8]
Gate( 9832)	tdg q[3]
Gate( 9833)	tdg q[8]
Gate( 9834)	 t q[9]
Gate( 9835)	cx q[9], q[8]
Gate( 9836)	cx q[3], q[9]
Gate( 9837)	cx q[8], q[3]
Gate( 9838)	 h q[9]
Gate( 9839)	 h q[1]
Gate( 9840)	 t q[7]
Gate( 9841)	 t q[6]
Gate( 9842)	 t q[1]
Gate( 9843)	cx q[6], q[7]
Gate( 9844)	cx q[1], q[6]
